,Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,speaker
48,6,-661.7017,53.665092,14.159746,27.596191,6.8203335,14.502838,6.0635366,0.62822753,1.8588614,-0.5883034,-6.749761,1.0827448,-4.984678,-0.9763143,-2.0474925,-9.60808,-0.52209496,-1.5325507,-2.5687666,-3.6518583,-3.3345509,-0.082118265,2.5984876,0.6925091,1.1498761,-0.20915876,1.9396951,-0.45054895,-2.8318055,0.20114172,-0.2575742,2.5396101,1.9582804,1.8017776,2.0887945,0.45408672,-1.573175,-2.8394642,-2.925974,-1.0994861,0
49,7,-651.7817,63.040447,15.822974,26.521765,5.3805113,17.963774,5.5279393,3.083084,4.896999,0.7928409,-7.0875454,2.4485352,-3.8715944,-0.10809072,-1.1303302,-8.794628,0.99863076,-0.99038464,-2.3211849,-3.1217906,-3.9577656,-0.25100493,2.9191988,-0.41957164,1.3734962,-1.8605562,0.5986934,-0.28620276,-1.9567971,0.91539186,1.1064237,3.6847124,0.7535165,0.116524875,-1.0700622,-1.9633874,-2.4459915,-2.351073,-2.398433,0.21430856,0
50,8,-647.2128,61.41623,21.441776,27.590569,9.949554,19.48568,11.069015,3.483937,3.5700164,3.8160405,-2.043674,3.5437775,-2.1321018,-0.8388016,-2.2519186,-8.188843,-0.5803911,-4.841472,-4.130705,-4.207514,-5.3445406,-1.8386338,-0.92506194,-1.9121773,-1.5860924,-2.9720585,-2.4251347,-2.9093306,-3.6865528,-1.7602576,-0.29635894,1.8875219,0.90306425,-0.7658527,-1.1884269,-2.3882396,-2.1687567,-1.5636961,-1.576056,-0.44251484,0
51,9,-648.4213,64.10402,17.34006,29.824097,8.0222025,18.221731,9.151746,3.305838,5.08512,0.34389636,-5.2452636,3.50844,-2.5196111,0.8945516,-0.4003563,-6.351873,2.260194,-0.044552203,-1.3432343,-3.111852,-4.1594353,-0.62228954,1.893364,-1.1124687,-1.082325,-3.2569976,-1.2592614,-1.7975814,-2.5613923,0.93733865,2.1861513,3.772352,0.39210314,-1.5456588,-2.7760065,-3.8016725,-3.8853343,-4.1366134,-4.370599,-2.1289434,0
52,10,-647.9907,50.86235,10.254354,26.549501,2.9452465,13.619701,6.7592716,1.0260117,3.2568388,-1.949077,-8.274728,1.9418516,-3.7545035,-0.2360604,-3.1253724,-9.11953,-0.43293163,-2.0321765,-1.6193933,-2.1828427,-1.6114571,1.8342936,3.2405248,0.8004842,2.127631,-1.6859787,0.311426,-0.7075013,-1.6463073,1.3925532,1.0450069,2.5248811,0.8056599,0.7721919,-0.5619169,-1.4339556,-3.3433776,-2.6599405,-2.7131715,-1.3898273,0
53,11,-749.0118,97.445305,-2.8546216,31.915405,3.1448233,21.349566,0.18456106,12.268492,-8.544503,7.166435,-7.447069,1.4713193,-7.916254,-2.4049747,-10.761322,-3.0362616,-8.706416,3.5411258,-3.7326994,0.092554666,-9.229218,2.9658926,0.037799906,4.872698,-4.0397835,3.502524,-5.1978264,3.7196472,-3.998003,0.8124984,-0.7377072,5.6948504,-1.917882,1.8463318,-3.4546933,0.51207,-2.984583,-1.229241,-4.8247137,1.3500108,0
54,12,-649.6777,58.436054,13.505034,25.37184,6.041042,14.28912,4.6191845,-0.5352314,2.4738736,-2.6220012,-9.014733,1.5303376,-3.8679974,-3.2651997,-3.7432477,-8.730875,-1.3333154,-0.95551157,-1.6691782,-3.6056273,-2.2284937,1.0642767,3.0603018,0.38524038,1.2707125,-0.7230858,0.8428627,0.93200713,-2.272095,-1.3990232,0.40297797,2.2696033,1.2409829,1.1005887,-1.0548196,-0.6329551,-2.027821,-2.8617198,-2.4210002,-0.53916293,0
55,13,-661.734,48.490993,13.405273,25.236061,6.464704,12.385011,6.17463,5.676086,1.0313879,-0.6445858,-4.173981,-0.96418136,-4.680353,-0.7926948,-5.1671405,-5.9415565,1.9930077,-3.671586,0.30176818,-2.8912065,-2.9444537,1.9550811,2.6518176,1.913098,2.2794285,2.60423,-0.5275476,0.08879967,-1.9513841,-1.8728366,1.8453736,1.3664808,1.6814392,1.1383818,1.5437835,-0.8612737,-1.8107867,-2.2328787,-2.5797424,-1.0912535,0
56,14,-656.58453,57.294098,11.455437,23.728243,3.9634914,13.1542015,4.455318,3.9945004,0.98177767,-1.8634149,-4.9798055,0.12519073,-6.0783925,-2.08367,-4.927548,-8.08077,1.5267646,-4.109323,-0.286972,-3.1855588,-3.3610272,1.5294878,2.4605412,1.3782674,-0.62025183,2.3676443,0.26281166,-0.82524496,-2.0785115,-2.6259658,0.4894183,0.4464432,0.5149415,1.3991466,2.8707836,-0.5907044,-1.5388174,-2.616863,-2.7913797,-0.5050817,0
57,15,-660.304,58.362938,11.461144,25.279165,3.2664297,14.463257,4.293736,4.5152826,1.3677645,-1.7203761,-6.1755223,-1.0557538,-5.9960365,-1.528302,-6.007459,-7.913622,1.887633,-4.5404167,0.7429268,-3.4438448,-3.592279,1.0599405,2.0763042,1.7867302,-0.54008055,1.7831907,-0.8130154,-0.49034008,-2.3013783,-3.7613173,0.5436863,0.47549117,2.0828192,1.2213783,1.1409053,-1.3262362,-3.18243,-3.4468107,-3.7952158,-0.69470584,0
58,16,-647.44403,55.78616,10.016793,24.765242,4.028407,13.498499,4.0068154,4.741486,1.9300226,-2.5108066,-4.8325677,-0.72605586,-6.0627136,-1.9321843,-6.237454,-7.419186,0.8475263,-4.0824127,1.2515059,-2.198967,-2.556547,1.4291044,3.372296,1.3059813,-0.95484895,2.114384,-0.4422128,-0.23966895,-3.190339,-3.4494429,1.2432044,0.38007694,1.3277382,1.5462469,2.2445958,-0.34806535,-2.0339522,-2.616348,-2.2150164,0.15057585,0
59,17,-645.3912,51.691803,12.009839,22.88898,3.4095361,12.046602,3.287358,4.837955,0.37798965,-2.84697,-7.6932883,-2.251463,-6.983745,-1.9582291,-7.008535,-9.283753,1.4819106,-4.5012984,0.7549995,-2.6503508,-2.673772,2.217839,1.3848205,-0.27039167,-1.4353018,0.620925,-1.2008692,-0.6152887,-2.1301029,-2.751085,2.3604777,3.5751476,2.7718234,0.6555326,-0.019883191,-2.743209,-2.5397747,-2.563367,-1.5764512,0.8569538,0
60,18,-634.97186,46.25786,8.8375225,27.597294,2.647122,12.985658,3.9403245,7.034875,3.4737413,-4.262353,-6.3210044,-0.057346202,-6.6374793,-0.152578,-6.1209197,-9.092233,2.5227494,-5.0473084,0.4932017,-0.8512525,-0.9261226,2.1879122,2.0264647,1.0364192,-0.44604218,1.8506362,-0.7145444,0.6082399,-0.61455053,-0.7670334,3.8782349,2.0375493,1.7502424,-0.43332252,-1.812134,-2.5646164,-2.2974951,-1.4444351,-1.7277268,-0.8534998,0
61,19,-655.4055,51.180183,8.18876,26.105303,4.0282493,15.542256,3.6485398,3.6470034,1.9386395,-3.1754606,-6.3722634,-2.346051,-5.497831,-0.6477757,-6.242609,-8.296154,1.0310328,-4.127024,0.49690488,-3.770679,-3.773439,1.3314203,2.3890607,1.1859479,-1.5032027,0.7803471,-0.315852,0.16292769,-1.4898436,-2.203655,2.8384812,1.1634119,-0.91036236,-0.20461369,-0.28417027,-2.5369236,-3.168287,-2.5252182,-2.405908,-1.2473426,0
62,20,-662.4867,59.89306,17.386427,26.476805,6.143348,14.268403,10.342897,5.9528584,1.0781207,-0.8433951,-2.8946743,-0.5987877,-5.266801,-0.08603145,-5.512204,-5.927695,1.6580808,-5.062869,-0.3145372,-4.1128507,-5.9498706,-1.9715184,-1.3715746,-1.2854362,-0.41500416,1.4025176,-0.31294936,-1.0419376,-4.261891,-4.6707335,0.43836436,1.070549,0.09490409,0.43323094,0.4298346,-1.7022783,-1.3959856,-1.2380868,-0.5714934,-0.43639603,0
63,0,-441.31256,42.376022,12.062577,15.021201,3.4386582,6.968958,1.2233407,1.025261,-1.3367857,-0.2538772,-3.9505122,0.092036225,-3.0922158,-3.6625314,-3.0282733,-3.0255296,-2.6302104,-4.087468,-2.9714036,-5.3499365,-3.783844,-3.8708084,-3.8694313,-5.1252975,-3.2971942,-3.2139907,-3.6535106,-2.6687021,-2.6282408,-2.5635238,-1.9813564,-2.0911028,-2.7310162,-1.8610224,-2.3176944,-1.8879983,-1.7119,-1.9482443,-1.5309404,-1.4004307,0
64,1,-577.1817,44.216152,22.661787,23.231203,10.247499,10.987326,6.5123353,3.5629838,0.6223807,1.6475182,-2.6497736,-0.75342745,-2.7464921,-5.630569,-4.5207276,-4.4168215,-2.958157,-4.4477854,-4.5313516,-4.315049,-4.339959,-5.299337,-4.9410825,-4.8967013,-4.4961286,-3.7221289,-3.1767945,-3.3577387,-3.1845722,-3.233553,-2.2437732,-2.5573392,-2.8795738,-2.0211146,-2.2968566,-1.5136993,-1.518911,0.0040660272,0.16833745,0.011399958,0
65,2,-549.316,58.177612,22.107155,24.184736,6.4909587,8.109015,4.623789,2.3843362,-1.5058477,0.4114989,-3.7311022,-1.3582301,-2.2600858,-5.841552,-4.478928,-6.2543306,-4.0092998,-4.5140524,-4.765658,-3.8355045,-3.5841656,-4.3868575,-4.5356097,-5.654604,-4.546883,-3.4955575,-3.3974786,-2.8319242,-2.32932,-3.1807232,-3.3056476,-2.4127483,-3.3369806,-2.2190354,-3.1935153,-2.6549926,-1.43571,-2.010833,-0.23433058,-0.18998285,0
66,3,-550.4619,60.876457,19.863897,20.569801,0.953672,2.5769575,-3.4366238,-1.5713058,-2.858069,-5.6085043,-5.168263,-2.404243,-0.5347046,-1.4874641,-2.301894,-2.1523733,-1.7633332,-5.768987,-4.256205,-3.7738352,-4.8910546,-3.95668,-3.3204584,-4.434744,-3.457672,-2.196977,-3.8583727,-3.0670888,-3.3994834,-3.832075,-1.5753907,-0.9467619,-0.38515213,0.5591365,-0.94326025,-1.4600129,-0.8769374,-0.44243625,0.51932806,0.41691494,0
67,4,-580.383,53.559586,27.018185,25.168747,10.99204,11.633801,3.8776612,3.755103,-1.6601107,-0.12518568,-2.6500752,-2.324404,-3.353454,-6.0050488,-4.8003726,-4.444279,-3.0207055,-3.8595295,-3.2387903,-4.1024995,-4.420822,-5.328519,-5.685911,-5.8926225,-4.2444067,-4.4685016,-4.296129,-3.0562515,-3.472264,-3.5631282,-3.1389472,-3.0244012,-2.8482487,-1.9159203,-2.259883,-1.5814949,-1.5676537,-0.6101859,0.531979,0.43547282,0
68,5,-513.593,46.711674,23.20546,21.00954,7.4994392,9.63347,2.9615545,1.287438,-1.773961,0.18917166,-4.9928656,-0.853876,-3.0078733,-5.262569,-3.903203,-4.2279325,-3.7334812,-5.216512,-4.073398,-4.4996557,-3.84472,-5.0478334,-4.7655807,-5.389668,-3.7771208,-4.213372,-3.5383132,-3.684458,-2.7820303,-2.3621294,-2.552613,-1.8910358,-3.1748488,-1.3930595,-2.1097145,-1.1422263,-0.62214565,0.22196355,1.1406629,1.0843815,0
69,6,-458.9703,38.256107,6.7803774,13.412529,4.8429403,4.2315764,2.9651544,1.0967078,-0.8734349,0.60128444,-2.0503798,1.1942455,-1.8729764,-4.3555346,-3.0486252,-4.9206448,-4.2204814,-4.5383997,-4.995656,-5.3946066,-4.6738863,-4.816699,-5.4222054,-6.2913866,-4.088392,-3.8525991,-4.5147567,-3.8413289,-2.9445267,-3.3912444,-3.397636,-2.4070408,-3.0911748,-2.088515,-2.4438426,-2.3492043,-1.3663926,-1.2399074,-0.7535931,-0.21591307,0
70,7,-461.30997,41.02018,6.1782527,14.87998,5.910663,4.1058373,1.24846,0.079863325,-0.58654106,-0.24397008,-4.199511,0.059462678,-1.9751136,-5.2985983,-4.5172114,-4.7920966,-3.8780396,-4.804235,-4.587658,-5.1119695,-4.5079365,-4.806384,-4.5756297,-5.052091,-3.4480703,-3.1616395,-4.5274396,-3.458159,-2.9449472,-3.8569908,-3.117219,-2.4339488,-2.7079365,-2.3491008,-3.1851337,-2.213301,-1.6836467,-1.9312595,-1.0556504,0.06215075,0
71,8,-434.3791,43.811985,10.68887,14.708418,3.6588576,5.4888783,-0.22834826,-0.38788489,-2.8623695,-0.25875655,-4.6175694,-1.7273587,-4.6564445,-4.2089157,-3.6853082,-5.069012,-3.6717553,-5.027408,-3.7056537,-4.709014,-4.2484245,-5.0410395,-4.0929756,-4.824935,-3.0014122,-3.4994686,-3.5886395,-2.1806777,-2.4814384,-3.056718,-2.6047435,-1.9223868,-2.5727582,-1.3508162,-1.797599,-1.8404632,-1.6873801,-1.413513,-0.66551876,0.051899366,0
72,9,-436.6172,44.189342,11.35369,12.058849,1.417448,3.4998662,1.3574824,0.12523733,-1.4561721,-0.43708122,-2.7999315,0.13899079,-1.6733694,-3.6573236,-2.295634,-3.5615313,-3.2686894,-3.4190125,-3.232051,-4.284612,-3.525032,-4.1322803,-3.6640108,-3.898802,-3.2181623,-3.0113878,-3.6373734,-2.3269527,-2.3535278,-3.2272284,-2.072936,-2.4074516,-3.061224,-1.33183,-2.277996,-1.7881092,-1.660674,-1.9504981,-1.1125082,-1.0824829,0
73,10,-437.01392,49.477425,8.114925,12.473522,1.6790023,5.7799077,1.5984868,1.063176,-1.9954078,0.48056865,-2.6235337,0.1119349,-2.4492157,-4.1730065,-2.2949166,-3.9326231,-3.1615605,-4.3424673,-4.1778727,-4.360832,-3.936129,-4.4692974,-3.982247,-4.689896,-2.7152183,-3.5968683,-3.6152935,-3.0681717,-2.9774456,-2.736214,-2.7275727,-2.192158,-3.0304632,-1.8283391,-2.4640474,-1.6733603,-1.618044,-1.3913482,-0.96589375,-0.6071895,0
74,11,-554.21906,50.719646,16.787968,19.34136,8.322039,11.758324,4.5720677,2.6300814,1.0682589,2.1901693,-2.3378882,0.79396325,-4.1624618,-4.9852543,-2.778021,-4.631929,-3.3390617,-4.646011,-3.4572098,-4.8976436,-4.020384,-4.1732235,-5.0667686,-5.3968086,-3.4831727,-4.1508555,-3.9228394,-3.2141426,-3.3264658,-2.9984381,-2.3283775,-2.0157561,-3.2257662,-1.988004,-2.6969755,-1.7957282,-0.95054036,-1.2789193,0.19403791,0.36867025,0
75,12,-541.41925,49.2294,17.035675,19.942268,9.211557,10.756939,5.6966705,3.9144063,-0.062373,1.549541,-2.6784678,0.40242818,-5.5508556,-5.009227,-3.8156097,-5.8480234,-3.5582883,-4.733134,-3.9142442,-4.859125,-3.1872497,-4.469289,-4.4923906,-4.4995804,-2.9974413,-4.541006,-3.7164757,-2.508111,-2.9028912,-2.9105911,-2.285085,-1.6498054,-2.6167433,-1.8013514,-2.4224823,-0.31242394,0.31645688,0.12410491,0.8323071,0.63390005,0
76,13,-594.10254,50.69772,27.090193,25.24762,13.17467,15.682011,5.860016,4.7455993,-0.03778945,0.4434907,-3.0322344,-1.545203,-5.9239745,-5.2592964,-4.9488926,-6.362595,-4.4975533,-4.754234,-3.4165359,-5.406159,-4.610097,-4.9323707,-4.3500214,-4.557896,-3.6581664,-4.019483,-3.8633273,-3.674863,-3.401328,-3.1648126,-2.5095139,-1.9973868,-2.0741634,-1.2541741,-0.60437894,1.0213319,0.905252,0.6616347,0.7440402,0.03547293,0
77,14,-574.6861,44.81004,20.713419,24.348257,12.703202,12.727835,6.2512255,4.856589,1.1174302,2.0540833,-1.3453287,-0.14411311,-3.6236591,-4.4741125,-3.3610678,-5.304688,-3.5944035,-4.5042267,-4.4190655,-4.5321875,-3.5096867,-4.0907235,-4.513387,-4.4825015,-3.234265,-3.1552045,-3.295527,-2.9799235,-2.2615123,-2.7412941,-2.3301988,-1.5684398,-2.0251515,-1.1614845,-1.2897235,-0.21673478,0.7062788,0.118494764,-0.19524336,-0.59717876,0
78,15,-517.6658,45.474503,18.543694,18.595537,9.998388,10.145258,4.7630305,4.066472,-0.74163276,0.65326095,-2.271347,-0.54240876,-3.743878,-3.6514695,-3.6293921,-5.441203,-3.1096206,-5.031374,-4.452158,-5.4688606,-4.9336033,-5.222323,-6.13233,-5.6253924,-4.249278,-4.480213,-4.1647773,-3.7424636,-3.1658998,-3.3132076,-2.1599247,-1.3229893,-1.3837299,0.030976927,-0.13654414,0.32042593,0.2723842,-0.6803074,-1.2027441,-1.1656098,0
79,16,-518.4756,50.773758,17.231302,17.458838,8.877832,9.854583,3.935243,3.8321378,-0.8867781,1.1144048,-3.01783,-0.70621586,-4.5665164,-3.7736723,-4.2338457,-4.8913264,-3.5086207,-5.5844355,-4.078605,-5.620683,-5.1811213,-4.8611984,-3.904278,-5.145865,-3.2215638,-3.813852,-3.9055326,-3.5267537,-2.6771085,-2.655367,-2.1040406,-1.2235991,-1.6923896,-0.8321321,-2.1282578,-1.0612583,-0.7211396,0.28087157,0.71374965,0.35143033,0
80,17,-501.52612,46.871235,15.064544,16.339825,7.3121095,9.314341,3.3877213,3.5897067,-1.4317191,0.8374534,-2.968508,-0.66069055,-3.4742162,-3.9110687,-3.0869362,-4.9916754,-3.6949797,-5.026343,-2.8943737,-4.633889,-4.3775635,-3.8595092,-4.5943985,-4.2173953,-2.903658,-4.0175653,-3.2284598,-2.039177,-2.1307254,-2.610413,-1.8977728,-1.8041229,-2.252572,-1.5058519,-2.5008788,-1.7061512,-1.4435929,-1.4851636,-0.25744045,0.042235564,0
81,18,-500.63037,55.536095,17.818909,15.538131,4.330982,7.7024903,1.409729,1.4590176,-1.8660635,0.49511254,-4.218424,-0.6182555,-5.046701,-4.1703734,-3.085073,-5.202605,-4.000058,-4.608913,-2.6418104,-5.616059,-4.375834,-5.128907,-5.27566,-4.6234274,-3.5805779,-5.637307,-4.875641,-2.6457968,-3.1328745,-4.1763587,-2.5715666,-1.6574546,-2.18411,-0.9568501,-1.7953801,-0.09603301,0.5049862,0.6103551,1.195335,0.66854745,0
82,19,-566.37494,53.777195,24.6068,22.088387,11.159037,13.313873,4.399483,1.7691423,0.35289988,0.6409882,-3.5725942,-0.9244483,-4.9364643,-3.9793494,-3.3714924,-4.6975503,-4.168179,-5.10234,-3.7318923,-4.99133,-3.9319515,-4.6885843,-4.326617,-4.608717,-3.878493,-4.647278,-3.7861676,-2.5559988,-2.375947,-3.1237652,-2.870166,-2.2457182,-1.855584,-0.34431392,-1.0959604,0.45906153,0.8699318,0.2178226,0.07701954,-0.92937136,0
83,20,-512.68317,48.13672,16.141241,18.03143,8.333377,8.544376,2.8989472,3.722806,-0.48396936,1.790606,-3.8729293,-1.2866899,-4.9881296,-5.2517033,-4.7515955,-5.4102407,-3.6860144,-5.6021476,-4.512428,-5.6558213,-3.9856431,-4.796066,-4.789647,-5.0814185,-3.7929096,-5.1106577,-4.8277326,-3.4983842,-3.3156986,-3.5707982,-2.8071609,-2.139195,-1.8108522,-0.20996727,-0.83125013,0.32657695,0.43283704,0.23481563,-0.56500256,-1.3567042,0
84,0,-461.97638,45.373688,14.111067,17.313335,5.5217586,8.506205,1.876281,3.2199438,-0.8226734,-0.54807776,-4.4211836,-2.552633,-2.6104562,-3.4666772,-2.821744,-4.481139,-3.445553,-3.025332,-4.207157,-4.6184034,-3.141917,-5.2119145,-3.7477984,-3.7038496,-2.0209234,-3.6461644,-2.365549,-1.336473,-1.7884935,-1.083911,-1.5104438,-0.44604993,-1.1758819,0.15891229,-0.76359826,-0.5917038,-1.2804981,-0.44771,-0.538884,-0.791378,0
85,1,-479.00583,41.498413,15.258596,16.526701,6.5803723,11.06324,3.1406298,2.882474,-1.7128179,0.8111115,-3.0878174,-2.0445154,-2.9279432,-4.063656,-2.856985,-4.720658,-3.1417782,-3.681735,-4.3375793,-4.739246,-4.1851077,-4.9746666,-4.303357,-3.8860085,-1.8904424,-3.465207,-2.1874902,-1.7080284,-1.9579651,-1.7674056,-1.774899,-0.5283951,-1.4703808,-0.662497,-1.4099392,-0.8047941,-1.3762313,-0.11816035,-0.34806472,-1.239984,0
86,2,-475.41556,46.95349,16.834473,15.554102,5.473675,8.767799,0.06060932,-0.59293604,-4.557586,-2.4843547,-5.2481203,-3.1394026,-4.1971145,-4.889659,-2.3934815,-3.1954787,-2.8002293,-4.0954986,-4.4244976,-3.6425073,-3.6248696,-5.131943,-4.238904,-3.7262192,-3.121221,-3.7672067,-2.124943,-1.86768,-1.9406968,-1.448983,-0.9692168,-0.8022671,-0.93087363,-0.05661445,-0.6462151,-0.6470973,-0.49443722,-0.33125925,-0.4281922,-0.6248391,0
87,3,-487.81824,46.562305,17.234371,16.471941,5.387884,9.092063,2.6088257,-0.9368724,-4.3484325,-2.192556,-5.314571,-3.0938284,-3.7092068,-3.7176013,-4.0767965,-3.2122123,-2.109725,-3.3005295,-3.8598723,-5.136597,-3.548767,-5.293423,-4.131432,-4.123736,-2.9756591,-3.8638172,-2.4978905,-1.4704522,-1.8471583,-0.8099856,-0.70373213,0.26678798,-0.31784785,0.216867,-0.09091562,-0.25487918,-0.072481886,0.26431772,-0.09434477,-0.39488426,0
88,4,-502.27264,48.09905,19.669123,18.343126,6.7305174,7.266975,1.0757904,0.60301256,-3.5164745,-3.2884347,-4.5841136,-2.5271504,-4.514945,-3.7615972,-3.8993485,-3.574256,-3.150546,-4.094285,-3.8122234,-4.886145,-3.4364781,-5.1497183,-3.5207741,-3.800652,-3.33086,-3.3779655,-2.3539927,-1.99576,-1.6581165,-0.5961867,-1.0274209,-0.28955817,-0.66323626,-0.51943064,-1.2733421,-0.9215424,-0.15523487,0.24922416,0.1061362,0.0906554,0
89,5,-554.33704,47.231926,23.54152,16.382902,8.657903,10.366928,2.220581,2.7120082,-3.7111568,-1.0537802,-3.2543056,-2.7210271,-3.4997509,-4.3096757,-2.42476,-3.8855903,-3.4773684,-4.8717594,-4.9890127,-5.617598,-4.7250924,-5.2316923,-4.222221,-3.7837853,-2.7539654,-2.024851,-1.2213666,-0.57509446,-1.0847267,-0.741221,-0.42835513,-0.17534581,-0.46383443,-0.3031581,-1.0751412,-0.8783207,-0.44156986,-0.35791025,-0.41885996,-0.32196787,0
90,6,-526.9589,49.62026,21.372458,16.861181,6.6572285,9.906926,0.14603905,2.5279748,-3.4563105,-2.9086251,-4.5070095,-2.6816072,-3.8018098,-3.8028126,-2.5538006,-3.819059,-2.9597397,-3.7564464,-4.27367,-5.825555,-4.3515277,-4.9173083,-4.3624954,-3.9080117,-2.7924104,-3.4728336,-1.7447581,-1.2932485,-1.0168741,-0.23444447,-0.41107184,-0.17739283,-0.8441311,-0.37337488,-1.2862127,-0.97396415,-1.2115458,-0.20908931,-0.54634845,-0.80862564,0
91,7,-498.37643,41.86202,15.704969,14.659354,7.6710186,9.772131,1.6610882,0.99814886,-3.365071,-2.79494,-3.9369135,-2.0223517,-3.1628785,-5.0587935,-3.3157845,-2.7832358,-2.355119,-3.5294256,-4.889842,-5.156112,-3.766889,-4.429327,-3.997732,-4.206905,-3.332009,-3.3266482,-1.4423147,-1.6215724,-1.3501931,-0.35359773,-0.75238776,-0.34061044,-1.2266879,-1.0517775,-1.5113096,-0.93413967,-1.2101666,-0.52213126,-0.33715272,-0.3599264,0
92,8,-487.58078,44.618507,15.524101,15.66756,7.6926627,8.739222,2.3634818,3.8922782,-1.7818953,-2.7343543,-3.682887,-1.9934486,-3.2115386,-4.6265287,-2.7069228,-3.4953756,-3.4436712,-4.489992,-4.20377,-4.3766513,-4.564546,-4.753201,-3.6491444,-3.9424438,-3.8827682,-3.1049206,-1.6849376,-2.0233068,-1.370153,-0.8876967,-1.222581,-0.58214897,-0.95537585,-0.7217366,-0.93623465,-0.9389107,-1.2909281,-0.2818325,-0.5741875,-0.9705266,0
93,9,-473.25278,37.927696,15.761465,15.704177,6.1409287,9.481511,0.18191434,2.8559246,-2.6357226,-2.4633062,-4.630121,-4.068785,-3.6086948,-4.6185956,-2.6758082,-4.6192713,-3.290517,-3.1991775,-3.9329708,-5.312765,-4.3788595,-4.4531727,-4.423637,-4.020663,-3.2420936,-3.4620564,-2.4976003,-1.6975642,-1.5267518,-0.8724799,-1.2856851,-0.86435753,-0.6693037,-0.5469118,-0.8754512,-0.72489053,-0.7855199,0.12896845,0.053812586,-0.3062462,0
94,10,-495.4619,44.081295,17.856169,16.208553,6.9274416,9.755985,1.9699214,2.0129957,-2.2343595,-2.443442,-3.8696327,-3.3085077,-3.3391466,-4.0592523,-2.6948159,-4.587279,-3.365402,-2.7208753,-3.9309778,-5.1789007,-4.0564623,-4.868333,-5.0782323,-3.5022001,-3.0851545,-3.982885,-2.9213843,-1.6510484,-1.4764884,-0.99640477,-1.079999,-0.84618115,-0.6579966,-0.76767886,-0.43406135,-0.64907783,-0.956452,0.06134635,-0.46597418,-0.32416123,0
95,11,-512.56915,47.34982,20.296259,16.767826,7.3858085,9.81423,1.8481637,1.0497495,-4.093985,-2.33262,-3.789786,-2.85008,-4.0852857,-4.2299685,-4.033789,-4.242778,-2.85304,-3.7340543,-3.7178385,-4.73125,-2.9749472,-3.9602728,-4.6597853,-4.8404765,-3.4632504,-3.3477192,-2.8587923,-2.0308251,-1.797816,-1.4211991,-0.6404403,-0.06359069,-0.73846376,-0.5739252,-0.47349688,-0.10309287,-0.44291523,-0.38543078,-0.7608565,-0.5481858,0
96,12,-534.5222,49.95372,23.478178,18.820862,8.466614,10.8967285,2.4016612,2.6941597,-3.4468117,-1.3308358,-3.759252,-2.3149333,-3.878019,-3.8453317,-3.2745621,-4.239836,-2.8138785,-3.2867432,-3.5517545,-4.650008,-2.9604695,-3.648944,-3.581745,-3.5531065,-2.954916,-3.5277429,-2.5425215,-1.4084647,-1.3030597,-1.3260059,-0.69653463,-0.41811532,-0.55515885,-0.50457996,-0.67122644,-0.5885624,-0.42878947,0.30283824,-0.1510255,-0.17008162,0
