,Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,speaker
97,13,-524.17755,44.947163,21.783594,18.495451,11.43949,11.5454645,3.4593792,3.2738516,-1.6514161,-0.2896751,-2.9007683,-2.7675374,-3.6256611,-3.6069214,-4.0132523,-4.198388,-3.3001385,-3.966235,-4.001827,-4.391621,-3.5780795,-4.8040743,-3.938146,-3.654604,-2.8129916,-2.9963388,-2.1696007,-2.0217915,-1.7595571,-1.4681814,-1.115009,-0.77907175,-1.198296,-1.0900779,-1.350895,-0.9663624,-1.1924068,-0.49788737,-0.58979166,-0.3611053,0
98,14,-489.5909,41.606453,18.663074,16.29319,9.819538,11.255769,4.3512135,3.1480565,-3.375199,-0.84391975,-2.085963,-2.3533075,-3.3818772,-3.1469793,-3.1289973,-3.5723348,-2.790154,-3.61222,-4.5119658,-5.1016874,-2.8624103,-4.41312,-4.59218,-4.5449343,-3.46981,-3.2751274,-2.848254,-2.2744524,-1.7045472,-1.5447284,-1.1749419,-0.25347936,-0.8990629,-0.9721639,-0.98092395,-1.0132164,-1.3116835,-0.96542203,-1.4232252,-1.3663175,0
99,15,-477.9116,40.028095,15.677938,16.853857,8.545238,9.436781,4.4772763,3.05968,-1.5763131,-1.2578439,-4.0511427,-2.542125,-3.7754972,-3.255947,-3.4148576,-4.3414946,-2.6683633,-3.1472404,-3.909829,-5.648091,-3.7633197,-4.9814696,-4.678846,-4.0264244,-2.9140446,-2.7137663,-2.1959043,-1.1985294,-0.4716813,-0.60112756,-1.4128431,-0.54705125,-0.5415717,-0.84405136,-1.1547854,-1.2615995,-1.9766921,-1.1419905,-1.7150837,-1.4991871,0
100,16,-462.8871,40.493862,13.4610815,14.393551,8.101547,7.246329,2.8867111,0.8888465,-3.536307,-1.4555585,-4.9130893,-3.6469264,-4.2528143,-4.0284123,-3.8674078,-4.319014,-3.5284505,-3.623492,-4.178259,-5.657175,-2.8134348,-4.4479218,-4.1937523,-3.297998,-2.2574513,-2.864102,-2.459435,-1.8577089,-1.6672488,-1.3029284,-1.807393,-0.7808581,-1.2646649,-1.019539,-0.7460299,-0.9207233,-1.6335372,-0.30091694,-1.1307442,-1.3637729,0
101,17,-477.56027,42.391735,17.520226,13.889316,6.880338,7.3028593,3.2482283,2.2443419,-2.3629344,-1.3261354,-3.5217116,-2.6776505,-3.9565222,-4.317078,-3.4118114,-3.71745,-2.5347292,-3.11187,-4.542243,-5.5228252,-4.144626,-5.1430206,-4.450702,-3.7147243,-2.4379168,-2.9004033,-2.4058805,-1.7786341,-1.3792677,-1.5840645,-1.6316592,-0.5048521,-1.3966087,-1.0423676,-1.234246,-1.2799463,-1.2399921,-0.2363996,-0.8605751,-0.37172863,0
102,18,-472.9619,49.7626,20.64604,18.361208,8.9278345,8.837733,3.4149978,1.2671165,-4.4074526,-1.6947935,-4.8538747,-2.6332815,-4.1169286,-4.2976723,-4.1528397,-4.5191793,-2.7140696,-3.6950808,-3.7267468,-5.181198,-3.0314696,-4.656124,-4.586931,-3.9465435,-3.6936595,-3.6622994,-3.2931848,-2.321184,-2.3636258,-2.4627538,-1.8449228,-1.359052,-1.7857356,-1.4033539,-1.1683643,-1.530368,-1.4392728,-0.66719395,-1.0898623,-0.7286424,0
103,19,-482.6705,43.396847,17.309729,14.210335,7.9220157,9.1814165,2.61935,0.8532182,-4.9024506,-1.5518348,-4.6153955,-2.9470088,-3.2387457,-3.0673974,-4.2730403,-3.8902216,-1.9031798,-3.1125493,-3.6542401,-5.39986,-3.2819912,-4.015356,-3.7351341,-4.2256207,-3.3601153,-3.0652547,-2.2761497,-1.5229853,-1.3215308,-1.3509899,-1.4436605,-0.32398242,-0.5675966,-1.172759,-0.8497573,-0.8642335,-1.5154297,-0.09971984,-0.4997988,-1.1078224,0
104,20,-468.5497,48.529156,16.183859,15.920615,7.049739,8.129896,1.3695115,0.9342123,-4.551683,-1.6674067,-4.405274,-2.7901673,-3.6257591,-4.211657,-3.8501968,-5.279679,-3.0170648,-3.5781183,-4.0029354,-5.965734,-3.7808862,-3.6614623,-4.346824,-4.2394094,-3.5334744,-3.4318619,-2.671207,-1.7264515,-1.3852835,-1.4978154,-1.4842927,-0.18443084,-0.37933227,-0.59479094,-0.41179517,-0.7533051,-0.9850972,0.19087686,-0.40599683,-0.93620884,0
105,0,-403.9488,47.316753,9.785436,20.368622,-3.8984084,4.3270664,-8.053234,2.9666739,-6.5623384,-2.190425,-4.343336,-5.730326,-3.243385,-3.8781323,-4.740593,-6.7172174,-2.9247859,-5.3224497,-5.718663,-6.311192,-3.373774,-4.4973946,-2.647131,-2.4350219,-1.0325565,0.2894989,-1.577925,0.57216084,0.24902108,1.2647668,2.7174454,1.2127744,1.3323495,-0.86236465,-1.3403285,-0.05326291,0.13877985,0.23807447,-0.8017185,0.21703397,0
106,1,-436.55222,52.492947,12.255594,19.750748,-0.51425487,4.800518,-6.88506,0.7245954,-5.434181,-1.5312269,-5.7312756,-4.9475083,-4.507551,-2.8428674,-4.128644,-5.5303373,-2.6631403,-6.292284,-5.572168,-6.764122,-3.6633596,-5.645442,-3.1432912,-2.8878067,-1.9939084,0.12797664,-1.2815201,0.8644359,1.5852736,2.564362,3.0176165,0.8490041,0.8329072,0.0787161,-1.1029358,0.18021828,0.57069504,1.2290398,1.1176827,0.38119885,0
107,2,-449.16324,31.004068,4.785513,14.172166,-1.7066307,2.5429118,-3.3837187,-3.9583213,-2.9519677,-3.421853,-4.316313,-6.372016,-3.776219,-3.6857977,-5.0287642,-4.7268643,-4.698582,-4.782145,-6.972615,-6.4846597,-4.6815476,-6.0458617,-4.346999,-3.203617,-0.7963015,1.0109785,1.9397839,3.4806268,3.786593,4.532571,3.765999,1.7973938,0.91298217,-0.5891074,-1.424346,0.03009934,0.6667551,0.57778364,0.27973354,-0.6335512,0
108,3,-503.01212,38.438644,11.448236,19.317175,0.77423704,6.6339226,-1.6874425,-3.170728,-2.4506605,-3.549905,-5.282059,-6.3115845,-4.135366,-3.2210398,-5.043882,-4.436036,-3.6918612,-4.1697516,-5.838504,-5.9091253,-3.3957362,-5.8554826,-4.3213286,-3.9054787,-3.6406803,-1.7097006,-1.3976849,0.42482305,2.0528903,3.98958,4.762601,3.320163,2.4386816,0.6256829,-0.15158305,0.29224885,0.64065975,0.8212861,-0.03092669,-0.17643856,0
109,4,-458.53174,33.651394,7.692494,15.789547,-0.16228168,4.4586024,-2.8498309,-2.221826,-2.6826487,-2.4839122,-3.4024944,-7.0207906,-3.072409,-2.7516441,-5.407081,-4.3317485,-4.2801385,-4.9871683,-6.7212844,-6.290883,-5.215117,-6.05228,-4.126019,-3.912675,-1.240559,0.20677978,1.1828794,3.9352229,3.9550462,3.832656,2.3868666,0.020792374,-0.059653737,-0.9035178,-0.767109,0.61439794,0.3733377,-0.053617567,0.38167748,0.1090737,0
110,5,-456.16812,41.794098,19.575747,14.129614,5.743109,1.9884348,1.2851516,-0.50402164,-2.4954422,-2.5855775,-2.5249257,-3.6070633,-4.2095656,-3.6643589,-3.8120275,-4.2492976,-3.7275672,-4.347836,-5.3084903,-5.296028,-4.9089174,-4.545986,-3.998692,-3.9561636,-2.5879185,-1.3791835,-0.85311365,0.62173885,1.0941992,1.8554302,2.1225145,1.1989629,0.2875099,-0.8597972,-1.3271989,-1.0574075,-0.58477044,0.14596619,-0.18727742,-1.05332,0
111,6,-441.3006,49.0108,6.8051953,12.625584,0.9741436,4.412044,-1.1143494,0.28181645,-2.7334893,-1.0007439,-6.8232813,-5.923931,-3.6485238,-1.6998041,-5.211424,-5.030278,-3.607138,-5.1522274,-5.048628,-5.914672,-3.0788324,-4.7971745,-3.625216,-2.826939,-2.2108665,-1.0943924,-0.9664531,-0.7931968,0.22312751,0.9782074,2.3612726,2.031775,1.6602806,-0.28126472,-1.2158822,-0.36271045,-0.046491712,0.6984914,-0.036506828,-0.55385005,0
112,7,-401.76852,50.957657,5.892288,15.917037,-1.528243,0.7241273,-4.1576185,-0.19975093,-4.4028273,-2.8927374,-3.7138638,-5.831168,-3.4390306,-2.5885174,-4.5494046,-5.988502,-2.9499285,-3.5393274,-6.446396,-5.881898,-3.5173652,-5.724694,-3.412401,-3.3892415,-2.298089,0.6871237,-0.37969097,1.3183199,1.1099591,-0.15913866,0.6137562,-0.6175549,0.22691609,0.09384187,-1.1057744,-0.38128495,-0.8763024,-0.18124206,0.14276157,-0.6823299,0
113,8,-417.37366,48.440292,5.7671776,9.847698,0.017172476,1.2092295,-3.781201,-1.6482592,-3.3221102,-2.794562,-3.9154541,-4.9929,-3.3960276,-2.5101695,-3.3782547,-5.093127,-3.5803757,-3.483995,-5.35733,-5.0121846,-3.709698,-5.155318,-3.4017293,-3.1343734,-1.710466,0.45387948,-0.08422617,0.9554555,1.0804988,0.85473824,1.5032934,0.8707712,1.1109958,0.42743716,-0.44355723,-0.1020163,-0.88428134,-0.1298611,0.15673858,-0.47277752,0
114,9,-421.06094,41.81943,6.47161,11.915717,0.8366854,0.110112116,-3.0274005,-0.95434076,-4.7517934,-1.8668485,-4.3768845,-4.732281,-3.098462,-2.2217093,-3.8540423,-5.542711,-2.4022489,-4.8799944,-5.778662,-5.262534,-4.311891,-4.2906766,-3.3881738,-2.6692934,-1.1593945,-0.3881552,-1.3105994,-0.50760806,-0.15208946,1.1502726,2.671402,1.3248014,0.64486253,-0.4612179,-1.3671584,-0.026598446,0.8197322,0.30177078,-0.8920424,-1.4314697,0
115,10,-392.4613,77.70317,24.6098,17.173378,1.0911574,-0.41746637,-5.095723,-1.5521077,-4.3118305,-3.284087,-4.926057,-5.8528285,-4.397631,-3.9895108,-5.2923455,-6.881184,-4.4292417,-4.3119974,-6.3812556,-5.6389027,-4.2815394,-5.632716,-3.184952,-3.5820937,-2.1455708,0.36375862,-0.34111726,0.5226517,1.0136408,0.34970844,-0.02511491,-0.9478099,-0.9281422,-2.0540707,-2.7493079,-1.281239,-0.9531026,-0.1626961,-1.2132218,-1.7591779,0
116,11,-430.03986,42.18513,10.649718,15.511336,3.6028643,3.2226973,-0.6401954,2.1739109,-3.0291362,-0.5341867,-2.6198404,-4.0012674,-3.0483358,-2.0788915,-3.7482412,-5.606117,-3.7479434,-4.808315,-5.334055,-5.8586917,-4.4781437,-4.6656737,-2.8503063,-2.5581899,-0.4403353,1.6218834,0.7999134,0.5451689,-0.4743068,0.3838638,1.6680976,1.0445769,1.0998733,-0.25544086,-2.2140913,-1.1885022,-0.40210742,0.42250633,-0.07344349,-1.4046887,0
117,12,-431.80045,51.224598,10.688787,14.985459,1.2718412,1.5772613,-4.4785824,0.90681213,-3.8663096,-3.0783741,-4.347435,-5.757987,-3.384913,-2.6835704,-3.52132,-5.7152176,-2.7779775,-3.5341635,-6.5079713,-5.5245514,-4.3968005,-5.2869773,-3.17922,-3.5524473,-1.3698405,0.6777108,0.3057771,2.1349945,2.5649922,1.9391172,1.5804824,0.21528351,-0.45049438,-1.2424732,-1.5941586,-0.4246786,-0.10465024,0.21793438,-0.5334933,-0.35125193,0
118,13,-423.54724,45.961426,9.348467,16.300972,3.5258749,2.779447,-1.9584562,1.3679689,-3.4540899,-0.58395773,-4.292541,-6.1672134,-3.0878594,-2.9101064,-4.2256217,-4.6072683,-3.130315,-4.1565347,-4.9440866,-5.806423,-3.9616098,-4.714608,-3.8119664,-4.254804,-1.6510442,0.33196446,0.13147125,2.968203,2.2191627,1.2110935,1.1374358,-0.8769869,-1.3695139,-0.3754611,-0.4850941,-0.43158218,-0.39124388,-0.6670307,0.06332148,0.51707,0
119,14,-423.66925,52.690025,15.104852,20.036497,2.911081,2.748797,-1.043185,0.30922675,-3.9664752,-0.09695294,-4.148635,-5.19961,-2.3053944,-3.4259164,-4.089179,-5.9855947,-3.932096,-3.7924778,-5.7006884,-6.377982,-5.1160645,-5.307718,-4.6797805,-4.0583186,-2.7387707,-0.7290416,0.52509516,2.479914,2.557366,1.5629913,1.1871706,-1.1574378,-1.2101681,-1.6289115,-1.7404073,-1.1576899,-1.3243737,-1.3421432,-0.91519445,-0.5430776,0
120,15,-429.43842,45.21659,13.416237,15.70191,3.9456863,6.1119504,0.54480964,1.7783152,-2.9288602,0.21123616,-3.1434748,-3.9782488,-3.0255985,-3.0292697,-3.953498,-5.6978254,-3.1858578,-4.5541964,-5.8953314,-5.4808784,-4.896106,-5.548028,-4.3313494,-4.962099,-2.7476215,-1.5423925,-0.040614787,1.4512477,1.684091,2.6336741,1.3819308,0.1352382,-0.43548164,-1.1834987,-1.3421333,-0.7911418,-0.70365286,-0.041280627,-0.9562134,-1.3764321,0
121,16,-419.58463,53.566933,14.9026165,24.007414,4.6576905,6.784217,0.52628034,1.5002648,-5.576,-0.48866507,-5.3040056,-5.188742,-3.6577451,-3.6723955,-3.7874281,-6.2288246,-2.6198173,-5.4391646,-5.1899395,-4.9036574,-5.38006,-6.010719,-4.4132032,-4.862912,-4.1056767,-0.6785932,-0.5776722,1.2997397,1.536248,1.0085583,1.5859612,-0.19632685,-0.15119933,-1.0805799,-1.0231997,-0.7906587,-0.729183,-0.2867011,-0.4973471,-0.5774254,0
122,17,-418.417,43.06929,10.840698,16.598814,1.7141564,4.0283313,-2.412162,2.1477592,-3.873944,0.05027466,-3.8853228,-2.7607996,-1.7187834,-2.9748917,-3.2829494,-5.4100695,-3.1008685,-5.043674,-5.6116624,-5.054837,-5.0133233,-6.046506,-4.1922526,-5.046212,-2.9379635,-1.5204453,-0.90593964,1.0495641,2.53804,2.996957,2.741503,1.2701354,-0.49096102,-1.2216393,-1.2115037,-0.20818296,-0.9377427,0.04585573,-0.7958335,-1.2728705,0
123,18,-426.32248,54.184578,19.472631,16.510223,1.4320805,0.8531926,-6.471769,-1.6070831,-6.094889,-2.5275216,-6.357158,-6.4120936,-4.5201087,-2.5550833,-5.3748555,-6.7709165,-4.30441,-4.4294596,-6.248552,-5.9907904,-4.5449114,-5.820705,-3.026137,-4.0184326,-1.7158184,0.3194141,0.856712,2.035952,1.8432237,0.8417528,0.7087833,-1.2368538,-1.4314847,-1.5033811,-1.5576756,-0.7988859,-1.0099874,-0.29287738,0.16345297,0.21812762,0
124,19,-407.23853,65.82475,21.39055,17.822567,-2.5714414,-0.8992536,-5.9415283,-2.5006342,-5.7573776,-3.695147,-5.417533,-5.9517746,-4.397504,-4.7627563,-4.9022493,-7.4587684,-4.3575897,-4.8136983,-6.774511,-4.7559967,-4.0723133,-5.2842193,-3.631329,-3.3809388,-1.8657918,0.009166894,0.11332867,0.7422218,0.818019,-0.33806258,-0.70623446,-1.5233527,-1.3686281,-1.385171,-1.6222764,-0.7538503,-0.9668435,-0.6265225,-0.032074884,0.38170928,0
125,20,-412.30887,41.091255,9.821522,15.684512,1.9107445,3.140207,-2.6688526,0.07732462,-4.3870687,-1.1337366,-4.3218675,-5.18534,-2.1171725,-2.6115355,-3.6368432,-4.7293835,-3.5317798,-4.8960457,-5.7663274,-5.4910097,-4.6813817,-5.1353555,-3.686135,-3.6446433,-1.76182,-0.15234293,-0.083990246,1.3850746,1.971578,0.5754682,0.60582834,-0.25495073,-0.61258274,-0.89034784,-1.4406658,-0.006613394,-0.38498577,-0.5255897,-0.57528067,-0.27014983,0
126,0,-443.54868,53.25571,11.125995,13.46999,-0.83743095,8.824981,-7.1414094,2.105303,-5.093528,-3.382458,-3.8074286,-4.5856595,-5.0393977,-4.1473975,-4.2618146,-6.452721,-4.1769886,-5.191392,-4.485786,-5.50133,-4.600257,-3.6516292,-0.97329795,-0.047495797,1.314424,2.2910748,0.7394541,0.059714597,-0.23548253,-1.549734,0.34941486,0.15368207,0.65758544,0.94594514,-0.4555644,-0.1839869,-0.17081463,0.71456146,0.7385713,-0.5216272,0
127,1,-464.4202,56.51774,10.9543295,9.723432,0.87708503,5.8820524,-0.56264013,-0.086300306,-3.7900324,-1.759781,-2.3863537,-4.2224555,-5.0612326,-4.126025,-4.4918346,-5.7974977,-3.4708302,-4.808364,-4.7513404,-2.8975737,-2.9795814,-3.3891068,-1.909605,-1.3491577,0.66363996,1.9703888,2.4124346,1.1957061,-0.20151366,-1.3130829,-2.0381885,-1.9272438,-0.98384684,0.29996032,-0.20700502,-0.85966593,-0.5259205,0.59935313,0.926591,0.3216406,0
128,2,-482.03833,39.43222,9.655892,12.772255,2.331419,7.3797116,-0.39670435,2.4246204,-2.75415,-2.3024564,-2.4520884,-2.6914217,-5.728017,-3.7679605,-3.4962952,-5.833574,-4.0306377,-5.2884145,-4.338222,-3.2729173,-4.2326612,-3.5576274,-1.8405852,-0.86691886,1.5209477,2.9618711,3.3964643,1.9284813,0.5176975,-1.4754525,-0.7801745,0.0148823075,0.9300619,0.40310735,-1.8059433,-0.93183064,0.078682914,0.38407025,0.32760218,-1.0636789,0
129,3,-437.28137,47.678055,9.68885,10.396519,-1.8213764,5.775418,-3.7207549,-0.066006824,-3.4446676,-2.5109024,-2.013631,-4.001799,-6.1147447,-3.4694824,-4.6402745,-6.8115864,-4.270129,-6.4520583,-5.0249624,-4.1503887,-5.2204638,-3.1077807,-0.37365413,0.628782,1.5512853,3.2084029,2.015446,-0.19824772,-0.098042384,-1.0011115,-0.14799054,-1.0239141,-0.053651016,-0.5310633,-0.9497843,0.66800106,-0.51505095,-0.5267083,-0.22459581,-1.0193002,0
130,4,-434.74417,56.036648,5.056889,12.003147,-1.0428706,6.5701866,-5.1560426,-3.0792546,-2.5728147,-2.4361198,-3.74704,-5.414118,-7.2991834,-2.590557,-3.2918594,-7.1243634,-3.6571763,-5.1985755,-4.2753296,-3.8720946,-5.006329,-3.6898618,-1.9389246,-1.7399493,0.541482,3.2394333,3.7298198,3.1748073,3.8390803,0.5685707,-1.443213,-1.3714756,-0.17442389,0.99496764,-0.5805458,-0.82675564,-1.2187308,-0.44673437,0.30570006,-0.47682503,0
131,5,-451.3051,52.932587,12.575807,13.642747,-0.01924955,8.68644,-3.4688857,0.35696658,-2.903237,-2.8023562,-2.3335857,-5.3157663,-6.4468837,-3.6206796,-5.7950106,-6.5924015,-4.6684117,-6.627952,-4.517673,-3.8639996,-2.5592158,-0.42493147,2.460142,1.7865477,0.7458977,-0.77957755,-2.4631464,-3.3763094,-2.1010633,0.23930116,0.058802914,-1.6205256,-1.5219816,-1.17896,0.20904687,1.3108826,-0.87029326,-0.99940395,0.5597235,1.2373087,0
132,6,-416.53616,82.33917,16.50077,24.071684,-1.9571337,5.554618,-6.219808,3.547944,-8.006883,-4.8126497,-6.09753,-6.0670967,-5.3370647,-1.095062,-3.3957787,-6.184325,-1.6063589,-7.4137545,-4.983257,-4.76986,-5.841343,-4.2487397,-0.8174011,-2.5132675,0.3171382,2.8503935,1.733582,2.308292,1.0757656,-1.7818965,-1.2826022,-1.1460837,-0.60642385,-0.9144499,-2.713279,-0.6792927,-1.4308596,-1.0083262,-0.17831218,-1.83768,0
133,7,-492.3278,44.36526,9.85737,15.098424,0.7858051,10.762159,-0.91592103,2.5749826,-2.1251163,-1.342968,-2.4980648,-4.2261267,-4.663003,-3.22967,-4.6829157,-5.830044,-3.6749508,-6.3334427,-3.7756937,-2.695476,-0.82078433,3.126198,3.6649773,1.8158375,-0.3490724,-2.3432968,-2.8721583,-2.6077335,-0.73725325,-0.19515085,-0.4380989,-1.7028244,-0.13081805,0.81381357,0.46027327,0.55950725,-1.1468248,-0.10332401,1.1312598,0.7871562,0
134,8,-495.19202,73.58276,8.713993,11.10316,-4.272257,9.748538,-7.111119,-2.0580106,-6.13281,-3.4824927,-2.20182,-7.495827,-7.43271,-5.27587,-5.354866,-7.6429057,-4.2216825,-6.473299,-4.4182158,-4.813552,-5.03938,-1.347743,-0.052571222,0.86805516,3.319625,5.016356,3.7770913,2.0675936,-1.9162865,-2.053165,-0.3980892,-0.7747114,1.9931847,-0.6191393,-1.4755598,-0.8655628,-0.40926284,1.4273504,-0.8300266,-0.8979272,0
135,9,-468.70993,70.027626,11.553196,14.533963,-1.8999709,10.856305,-4.0168567,2.3400035,-6.0245275,-5.9486446,-3.7448647,-6.528362,-7.097442,-3.5281284,-4.5443134,-7.126708,-2.6606925,-6.395185,-4.830748,-6.068154,-5.409173,-3.3378577,-2.6658316,1.332179,3.1882377,5.0252743,3.8065622,1.2525436,-3.2301805,-3.0138712,0.009862665,-0.70400316,1.665503,-1.9138391,-2.3513255,-0.53333616,-0.11566671,0.32614577,-1.8219999,-1.906769,0
136,10,-505.9553,46.79511,14.434322,15.525494,1.3577482,9.575668,0.46194082,-0.43054247,-3.196621,-2.1767118,-3.9866426,-4.0602775,-5.588472,-4.703371,-3.7600408,-4.99501,-4.395907,-6.4703746,-4.0811768,-3.8962972,-3.4307923,-1.6569934,-0.17204742,0.04323895,-0.17090243,0.50534236,0.7129107,0.007471022,-0.29063797,0.02656743,-0.34581745,-1.2490127,0.3246085,0.3732227,-0.26993948,-0.5192777,-0.9803823,-0.051141884,0.3880015,0.043095693,0
137,11,-492.52963,57.941895,13.882269,14.597352,1.387953,8.546047,-4.8106174,-0.35286665,-6.1401854,-5.9056463,-4.0493727,-4.725172,-6.9332566,-5.2726374,-4.133357,-5.905738,-4.169203,-6.505191,-3.8185203,-5.384695,-4.4458356,-2.3718858,-1.9987735,-0.94412726,0.17180288,1.7465738,1.8438386,2.2983608,0.22060488,0.1393702,-0.27101123,-1.9544506,-0.022760728,-0.9551777,-0.26708403,0.6917475,-0.1322346,0.20592017,-0.0903396,0.5372887,0
138,12,-458.68008,76.75965,21.643236,18.57964,-0.19344763,9.84262,-6.6313195,0.24123363,-7.8731565,-6.253747,-3.4123874,-6.0224814,-8.740193,-5.7259717,-5.0016503,-6.586004,-4.0201664,-8.070883,-4.2516,-4.5709434,-4.8149047,-1.9259157,-0.714099,0.47880107,1.6586939,2.8387637,1.9664268,0.99969316,-1.0603437,-2.461657,-0.67094696,-1.3092663,0.77046293,-0.3524638,-2.0739264,-0.7299167,-1.4809324,-0.08705496,-0.6788473,-1.6489421,0
139,13,-425.5493,67.299614,10.839256,6.385681,-3.4269052,4.1283145,-4.593872,-1.9203902,-4.4042106,-4.582488,-2.9690435,-5.0398674,-6.6198654,-4.080307,-4.66089,-7.2959685,-4.5638337,-5.32325,-3.5388286,-2.7908921,-2.623316,0.25004706,0.60712564,0.7065413,2.0748339,1.8276201,0.5050121,-1.9624021,-2.5234444,-2.0609512,-0.5424675,-0.9824402,-0.6102551,-0.678711,-1.0317101,0.883255,-0.47715217,0.06413351,-0.488316,-0.7801362,0
140,14,-473.18253,59.819164,12.301808,17.6495,2.2012484,10.323644,-3.9327052,1.9545687,-4.2382164,-3.7348938,-4.0675144,-4.7037506,-4.524286,-3.7389061,-4.2533894,-4.86983,-3.1239161,-6.136367,-3.4704595,-4.0743356,-4.06024,-3.376225,-0.92458147,-1.2397215,-0.9548978,0.41604087,-0.54662585,-0.43441442,-1.0232006,-0.9866511,-0.9380753,-1.094409,0.08799289,-0.4596199,-0.109343894,0.89094675,0.08829375,0.14031619,-0.2257064,-0.117269196,0
141,15,-464.6028,71.346855,20.159285,17.54529,1.9522461,9.326056,-5.7667336,0.6439391,-4.3712435,-5.672146,-4.9875565,-5.971792,-5.4399223,-4.478438,-3.8466992,-5.971143,-3.587024,-5.222593,-3.0807893,-3.8393776,-4.924428,-3.867404,-3.325493,-2.4657478,-0.93119824,0.77990806,1.0376017,1.5027384,-0.030651387,-1.2098787,-0.645066,-1.2643713,0.67901015,0.6895235,-0.06565528,0.3805031,-0.37365735,0.29117107,-0.298464,-1.134816,0
142,16,-471.64273,54.48337,10.305949,11.705796,-1.1229239,8.69558,-4.5299177,1.0336127,-5.971224,-5.8975534,-2.6616714,-5.4664187,-7.20282,-4.0319242,-4.322705,-7.4000635,-4.9333763,-6.02894,-2.9707303,-3.6317759,-3.2707813,-0.23268057,-0.9301345,0.15894823,0.5892011,0.20216605,0.5478077,0.22205718,-0.8185825,-0.8543188,-0.17141548,-1.4690017,0.3576774,-0.19591117,-0.09253458,0.0072449315,-0.30146438,1.2137785,0.54321873,0.74042135,0
143,17,-435.09036,48.834335,9.317514,10.69963,-1.1650052,7.9354935,-6.000701,-0.45832115,-4.7638264,-4.826009,-3.4270055,-3.02088,-5.528978,-5.2848725,-3.9153636,-5.626164,-2.8895676,-6.2721176,-2.6457653,-2.332762,-3.4483209,-1.0842464,-2.0990925,-2.0449438,-0.7359782,-0.056063462,0.20756122,-0.22568251,-0.74171877,-0.45580512,-0.12008098,-0.8083348,0.2761116,-0.06118798,0.1416619,-0.046962738,-0.40686896,0.87928396,0.41740388,0.32506794,0
144,18,-459.64764,73.392426,19.63388,15.215789,0.1475276,12.678273,-3.061999,-1.5133858,-6.9184737,-4.6898456,-3.8503845,-5.0628614,-6.5826397,-5.1607275,-4.5829334,-8.150054,-4.720933,-6.464432,-5.1325507,-4.050107,-3.0552025,-0.47722578,-0.3933399,-0.6224896,0.1366833,1.9414409,2.9408095,0.77076626,-1.3769592,-2.9211283,-2.4530141,-1.6666362,0.078769006,-0.38191468,-2.5061727,-1.8003701,-0.56152123,0.9439976,-0.060013704,-1.7175981,0
145,19,-450.08276,71.95427,14.67637,11.795885,-3.8643136,7.7711606,-6.0915856,-0.31276068,-6.263834,-8.655886,-4.8418813,-6.125618,-8.995811,-5.85057,-4.4575496,-8.101556,-3.8730876,-8.529996,-4.614835,-4.8046646,-5.652064,-1.2492634,-2.3977745,0.17281106,1.4615512,3.8521333,5.012856,5.3417583,2.0782974,-1.4123052,-1.5336553,-2.8242037,0.12865981,-0.78516304,-0.8436405,-0.8149236,-1.4536868,-0.21838605,-0.87981045,-0.52259487,0
146,20,-495.39743,59.336983,10.17444,19.032917,0.58805776,10.433991,-3.6012073,2.6432638,-5.6319504,-2.4419065,-2.043482,-4.224051,-5.525027,-3.313464,-2.9979656,-6.835988,-3.072556,-6.6898346,-4.1439323,-5.7219486,-3.4151223,-0.82355666,-0.42707953,2.4245298,2.9990757,2.1706085,0.4139277,0.25540036,-1.9682008,-1.6818985,-0.35514584,-0.7670159,0.7585031,-0.85307294,-1.2656037,0.019891592,-0.17304757,0.040611032,-0.754573,-0.97322404,0
